bldg_id,BuildingType,RC,WallArea,surfaceArea,OverallHeight,Orientation,GalzingArea,GlazingAreaDistribution,,HeatingEnergykwh,CoolingEnergy
346475,Single-Family Detached,0.995742895,2064,3013.2,2,North,233.3,0.113032946,,3731.380865,4679.758849
346568,10 to 19 Unit,0.943945833,662.2,662.2,3,East,99.2,0.149803685,,2947.122682,2386.477724
346590,Single-Family Detached,0.801044342,1861.2,4297.4,1,East,140.4,0.075435203,,2607.746382,4455.852551
346604,Single-Family Detached,0.928814344,4463.8,8070,2,South,600.7,0.134571441,,13311.28801,2287.126632
346605,5 to 9 Unit,0.959311028,406.6,406.6,2,Southeast,61.1,0.150270536,,802.7216612,2249.613535
346693,Single-Family Detached,0.773567127,2100,5094,1,Southeast,155.6,0.074095238,,47555.76334,3506.888425
346709,Single-Family Detached,0.979627785,3135.9,5082.6,2,Southwest,202.5,0.064574763,,10167.22157,5274.106978
346712,Single-Family Detached,0.928814344,3683.2,6194.6,2,South,428.9,0.116447654,,5456.397185,7366.341349
346753,Single-Family Detached,0.968042554,3402.8,5575.2,2,South,314.5,0.092423886,,19301.07453,7028.137334
346765,Single-Family Detached,0.832924253,1680,3954,1,Southeast,108,0.064285714,,3410.468044,2073.770892
346799,Single-Family Detached,0.871514547,1234.6,2243,1,East,43.7,0.03539608,,3857.108355,4117.062394
346840,Single-Family Detached,0.968042554,2946.8,4797.2,2,West,244.4,0.082937424,,48954.29849,7074.442563
346842,Single-Family Detached,0.801044342,2265.2,5345.4,1,East,123.4,0.054476426,,1473.26827,8828.472918
346876,Single-Family Detached,0.871514547,1340.8,2713.8,1,Northeast,351,0.26178401,,15921.37896,11066.07054
346937,Single-Family Detached,0.871514547,1340.8,2713.8,1,South,105.4,0.078609785,,14533.68744,1612.770099
347004,Single-Family Detached,0.832924253,1611.8,3510.2,1,Southeast,165.2,0.102494106,,281.3482274,2962.655449
347051,Single-Family Detached,0.995742895,2330,3323,2,West,292,0.125321888,,23091.65576,4599.457375
347053,Single-Family Detached,0.801044342,1861.2,4297.4,1,Southwest,234,0.125725338,,8188.11263,4852.377709
347055,Single-Family Detached,0.801044342,2142,4900.1,1,North,212.6,0.099253035,,5549.007642,7329.121323
347067,Single-Family Detached,0.832924253,1898.8,4119.2,1,West,111.7,0.058826627,,2155.537721,5265.607918
347070,50 or more Unit,0.545545329,174.3,174.3,13,North,52.3,0.300057372,,264.9362474,2265.732444
347087,Single-Family Detached,0.801044342,2265.2,5345.4,1,East,205.6,0.090764612,,3382.626292,7405.612872
347089,Single-Family Detached,0.871514547,1637.6,3332.5,1,North,156.6,0.095627748,,3070.212532,4006.574601
347097,5 to 9 Unit,0.910018263,174.3,1028.3,1,West,15.7,0.090074584,,449.5710216,835.25255
347167,10 to 19 Unit,0.962018974,563.3,563.3,3,West,84.5,0.150008876,,12452.58977,2058.238126
347195,Single-Family Detached,0.832924253,1611.8,3510.2,1,West,206.4,0.12805559,,10486.9621,2557.631229
347231,Single-Family Detached,0.801044342,2265.2,5345.4,1,Northeast,164.4,0.072576373,,12462.55419,7210.720611
347262,Single-Family Detached,0.988418785,2242.4,3160.7,2,North,167.2,0.074562968,,8688.091875,3324.012077
347277,Single-Family Detached,0.871514547,1170.2,2398.2,1,West,105.4,0.090070073,,5212.855125,3553.193654
347312,Single-Family Detached,0.968042554,2946.8,4797.2,2,North,326,0.110628478,,5896.00379,5764.414879
347350,Single-Family Detached,0.871514547,1637.6,3332.5,1,East,94,0.057401075,,1332.887227,4377.895647
347436,20 to 49 Unit,0.959311028,107,107,2,East,19.3,0.180373832,,1148.545524,1571.740149
347438,Single-Family Detached,0.995742895,2512.8,3775,2,North,333.1,0.132561286,,8391.503952,4873.771897
347455,Single-Family Detached,0.995742895,2064,3013.2,2,West,350.4,0.169767442,,5279.9684,8550.055402
347469,Single-Family Detached,0.906940775,1421.4,2728.3,1,Southeast,78.9,0.055508653,,4422.149378,1589.031342
347484,Mobile Home,0.871514547,1170.2,2398.2,1,North,175.4,0.149888908,,1247.603546,2297.091048
347486,50 or more Unit,0.730034233,416.7,416.7,6,North,125.1,0.300215983,,2904.334306,2014.277465
347498,Single-Family Detached,0.832924253,2027.8,4570.2,1,North,144.1,0.071062235,,2705.63212,3742.224495
347499,5 to 9 Unit,0.995949589,489.2,2171.2,2,West,88,0.179885527,,5954.031861,2752.23042
347501,3 or 4 Unit,0.962018974,1126.6,2264.6,3,South,101.4,0.090005326,,585.2629272,1950.681044
347570,5 to 9 Unit,0.997557105,487.9,487.9,2,Southeast,43.9,0.089977454,,1795.646447,3435.965226
347621,20 to 49 Unit,0.92112127,148.8,148.8,3,Northeast,13.4,0.090053763,,161.7752308,1191.626972
347623,5 to 9 Unit,0.938603786,416.7,1039.7,1,Northeast,37.5,0.089992801,,309.7761211,929.9145057
347640,5 to 9 Unit,0.834100278,684.8,2366.8,1,West,123.2,0.179906542,,1369.22804,2057.651984
347683,Single-Family Detached,0.988418785,2811.6,4351.7,2,South,126.6,0.045027742,,6564.20583,5548.714572
347696,20 to 49 Unit,0.92112127,416.7,416.7,3,West,75,0.179985601,,5343.271751,1164.078291
347805,Single-Family Detached,0.937146424,840.8,1474.8,1,South,100.8,0.119885823,,759.9332849,1693.071572
347847,Single-Family Detached,0.995742895,2512.8,3775,2,West,277.6,0.110474371,,11179.78212,6709.56908
347848,Single-Family Detached,0.871514547,1637.6,3332.5,1,Northeast,125.4,0.076575476,,13324.76928,2379.737089
347865,Single-Family Detached,0.871514547,1340.8,2713.8,1,West,105.4,0.078609785,,8582.58629,8933.685432
347935,Single-Family Detached,0.995742895,2466,3576.2,2,South,292,0.118410381,,9242.58234,4408.081966
347948,5 to 9 Unit,0.989485024,767.8,2882.8,2,Southeast,92.1,0.119953113,,6084.741559,1362.194334
347951,Single-Family Detached,0.871514547,912.8,1599.2,1,West,149,0.163234005,,6095.878259,2529.496407
347970,Single-Family Detached,0.995742895,2512.8,3775,2,East,333.1,0.132561286,,18287.63478,4781.747581
348005,5 to 9 Unit,0.99999585,764.5,764.5,2,South,91.6,0.119816874,,2069.667898,2435.127522
348138,5 to 9 Unit,0.943945833,662.2,662.2,3,Southeast,198.7,0.300060405,,3015.11517,2420.180897
348149,Single-Family Detached,0.773567127,2100,5094,1,Southeast,155.6,0.074095238,,27585.02141,95.24809781
348184,Single-Family Detached,0.832924253,1611.8,3510.2,1,East,206.4,0.12805559,,3938.875183,4209.37978
348193,Single-Family Attached,0.80267604,1535.3,3941.3,1,South,94.6,0.061616622,,11931.50941,1977.936653
348200,Single-Family Detached,0.906940775,991.2,1872.2,1,North,148.6,0.14991929,,3853.29843,95.24809781
348233,Mobile Home,0.832924253,1376,3074,1,South,412.8,0.3,,4733.390854,4126.147597
348284,Single-Family Detached,0.871514547,1340.8,2713.8,1,West,140.4,0.104713604,,8491.148117,5524.389673
348304,Single-Family Detached,0.871514547,827.6,1441.6,1,South,74.4,0.089898502,,1727.653959,1936.906703
348349,Mobile Home,0.871514547,1170.2,2398.2,1,West,105.4,0.090070073,,6088.551483,1277.789866
348410,Single-Family Detached,0.832924253,1611.8,3510.2,1,Northeast,247.6,0.153617074,,26043.17451,5636.928964
348443,Single-Family Detached,0.832924253,2027.8,4570.2,1,East,108,0.05325969,,5745.072189,4813.399256
348454,Single-Family Detached,0.979627785,3085.8,5065.8,2,Southwest,211,0.06837773,,26327.74652,5739.210767
348459,Single-Family Detached,0.979627785,3085.8,4904.8,2,Northwest,704.5,0.228303843,,22484.11943,7247.647566
348523,Single-Family Detached,0.968042554,3101,5188,2,West,151.6,0.048887456,,3858.280639,3712.917388
348529,10 to 19 Unit,0.92112127,297.6,920.6,3,Southeast,53.6,0.180107527,,931.08679,1561.482662
348546,Mobile Home,0.937146424,840.8,1474.8,1,West,75.6,0.089914367,,1185.179408,2081.39074
348570,3 or 4 Unit,0.989485024,1042,1042,2,Northwest,125,0.119961612,,3298.514894,1345.782354
348646,Mobile Home,0.832924253,1376,3074,1,North,247.6,0.17994186,,8451.290451,67.99248828
348662,Single-Family Detached,0.98205407,1994,2734.1,3,Northwest,193.2,0.096890672,,4365.879733,5427.67622
348711,Single-Family Detached,0.988418785,2355.6,3573.6,2,South,132.3,0.056164035,,25556.38346,4416.287956
348723,Mobile Home,0.801044342,1558.6,3737.6,1,South,467.6,0.300012832,,4432.699936,3982.249701
348737,Single-Family Detached,0.871514547,1340.8,2713.8,1,East,105.4,0.078609785,,13195.818,5364.95901
348804,Single-Family Detached,0.871514547,1429,2945,1,North,125.4,0.087753674,,10761.86277,3374.420302
348830,Single-Family Detached,0.995742895,1946,2795,2,North,116.7,0.059969168,,6252.964353,4341.847905
348831,Single-Family Detached,0.832924253,1611.8,3510.2,1,Northeast,247.6,0.153617074,,30317.61607,6454.597249
348864,Single-Family Detached,0.968042554,2935.4,4598.3,2,Southwest,399.1,0.135961027,,10659.87404,2227.633204
348871,Single-Family Detached,0.871514547,1637.6,3332.5,1,West,94,0.057401075,,5870.799677,5934.689171
348885,5 to 9 Unit,0.99999585,563.3,1701.3,2,West,33.8,0.060003551,,5358.804518,1479.129691
348927,Single-Family Detached,0.832924253,2027.8,4570.2,1,South,144.1,0.071062235,,16175.76465,6917.063398
348928,Single-Family Detached,0.832924253,1680,3954,1,Southeast,180,0.107142857,,13818.30096,3786.771298
348957,Single-Family Detached,0.744529875,2195,6081,1,East,154.4,0.070341686,,5085.662281,6484.197428
348989,Single-Family Detached,0.871514547,1340.8,2713.8,1,Northwest,175.4,0.130817422,,4923.300908,4276.199985
349070,Single-Family Detached,0.979627785,3085.8,5065.8,2,Southwest,422.7,0.136982306,,8764.290353,7410.302009
349078,Single-Family Detached,0.995742895,2512.8,3775,2,West,111.1,0.044213626,,7956.879555,2561.734225
349079,Single-Family Detached,0.99988623,1740,2426.4,2,East,248.4,0.142758621,,26404.8242,2740.800648
349094,Mobile Home,0.906940775,991.2,1872.2,1,Southwest,118.8,0.119854722,,3781.496019,1584.342205
349127,3 or 4 Unit,0.910018263,487.9,1341.9,1,North,73.1,0.149825784,,6102.032752,3642.28726
349214,Mobile Home,0.906940775,991.2,1872.2,1,South,59.4,0.059927361,,1169.35357,2055.014344
349227,Single-Family Detached,0.99988623,1740,2426.4,2,Southeast,148.8,0.085517241,,10276.83015,5364.95901
349287,10 to 19 Unit,0.997557105,174.3,1028.3,2,Southeast,52.3,0.300057372,,2416.370974,3360.939033
349391,Single-Family Detached,0.871514547,1340.8,2713.8,1,Northwest,140.4,0.104713604,,4206.44907,2656.103109
349444,Mobile Home,0.906940775,991.2,1872.2,1,Northwest,89.2,0.089991929,,10048.52778,2515.135925
349459,Single-Family Detached,0.988418785,2811.6,4512.6,2,North,316.1,0.112427088,,16437.77019,3908.102721
349548,Single-Family Detached,0.871514547,1170.2,2398.2,1,North,351,0.299948727,,14753.78381,3053.800551
349568,10 to 19 Unit,0.943945833,487.9,1341.9,3,North,146.4,0.300061488,,4911.578065,3707.349038
349569,Single-Family Detached,0.988418785,2355.6,3573.6,2,North,264.4,0.112243165,,11707.89618,1870.086499
349592,Mobile Home,0.832924253,1376,3074,1,East,165.2,0.12005814,,2073.184751,2046.222212
349634,Single-Family Detached,0.871514547,1637.6,3332.5,1,South,188.2,0.114924279,,1101.947224,3496.044796
349660,10 to 19 Unit,0.997557105,174.3,174.3,2,South,26.1,0.149741824,,2814.068416,1215.072657
349689,Single-Family Detached,0.832924253,2027.8,4570.2,1,West,144.1,0.071062235,,10505.13251,2922.504711
349692,Mobile Home,0.871514547,1170.2,2398.2,1,Northeast,105.4,0.090070073,,2936.572123,2731.422374
349739,Single-Family Detached,0.871514547,1340.8,2713.8,1,East,105.4,0.078609785,,15827.30314,4959.641721
349859,Single-Family Detached,0.988418785,2355.6,3573.6,2,West,330.5,0.140303957,,11510.36628,5438.812921
349878,Single-Family Detached,0.871514547,1234.6,2243,1,Southeast,87.3,0.070711162,,10008.37705,2746.66207
349919,Mobile Home,0.937146424,840.8,1474.8,1,East,126,0.149857279,,3252.209666,3234.039259
349929,50 or more Unit,0.98165708,244.6,244.6,3,East,44,0.179885527,,204.8566781,409.420285
349936,10 to 19 Unit,0.98165708,684.8,684.8,3,South,123.2,0.179906542,,502.3238143,6281.099176
349959,Single-Family Detached,0.832924253,1244.2,2381.2,1,South,103.2,0.082944864,,8929.582438,2909.609585
349974,Mobile Home,0.871514547,1170.2,2398.2,1,East,210.6,0.179969236,,2681.893363,4326.90128
349991,Single-Family Detached,0.832924253,1611.8,3510.2,1,West,247.6,0.153617074,,21511.70962,5435.882209
350008,20 to 49 Unit,0.92112127,416.7,416.7,3,East,50,0.119990401,,3704.125256,1316.182176
350129,Single-Family Detached,0.979627785,3085.8,4904.8,2,West,352,0.114070905,,29875.95797,12218.13291
350143,5 to 9 Unit,0.962018974,764.5,1902.5,3,South,68.8,0.08999346,,3708.228251,2748.420496
350161,Mobile Home,0.937146424,840.8,1474.8,1,North,126,0.149857279,,7045.428527,2739.921435
350189,Single-Family Detached,0.995742895,2064,3013.2,2,Southwest,233.3,0.113032946,,23712.38029,7929.623945
350246,Single-Family Attached,0.965364261,717.6,1119.9,3,Northeast,86.2,0.120122631,,6348.505522,1740.842157
350261,Single-Family Detached,0.871514547,1170.2,2398.2,1,West,210.6,0.179969236,,9333.727443,3594.809747
350352,Single-Family Detached,0.871514547,1637.6,3332.5,1,Northwest,156.6,0.095627748,,1210.969662,2248.14818
350353,10 to 19 Unit,0.880032866,201.2,1339.2,1,South,36.2,0.179920477,,235.3360694,2267.783941
350354,Single-Family Detached,0.871514547,1340.8,2713.8,1,Southwest,210.6,0.157070406,,5994.182598,5066.905733
350355,Single-Family Detached,0.968042554,3101,5188,2,Southeast,303,0.097710416,,14351.69031,5437.640636
350376,50 or more Unit,0.784345086,299.6,621.6,4,East,89.9,0.300066756,,1155.286159,1385.64002
350402,Single-Family Detached,0.906940775,1113.6,2098.6,1,North,148.6,0.133441092,,25157.22066,4035.881708
350413,Mobile Home,0.773567127,1728,4406,1,East,103.6,0.059953704,,1040.109228,5826.545946
350440,Single-Family Detached,0.871514547,1340.8,2713.8,1,West,70.2,0.052356802,,3570.191777,3357.715251
350504,Single-Family Detached,0.801044342,1431.4,3096.9,1,South,142.8,0.09976247,,2387.356938,4303.455595
350550,Single-Family Detached,0.995742895,2330,3323,2,Southeast,233.4,0.100171674,,3791.460435,3790.874293
350562,20 to 49 Unit,0.989937806,148.8,771.8,2,West,44.7,0.300403226,,155.6207382,1527.779489
350601,Single-Family Detached,0.988418785,2811.6,4512.6,2,South,189.9,0.067541613,,5129.329871,2198.912239
350611,Single-Family Detached,0.832924253,1611.8,3510.2,1,Southwest,206.4,0.12805559,,9618.299451,6270.841689
350617,10 to 19 Unit,0.99999585,563.3,1701.3,2,West,84.5,0.150008876,,213.062668,3010.719104
350663,Single-Family Detached,0.832924253,1376,3074,1,Northwest,247.6,0.17994186,,4812.226972,6095.585189
350682,Single-Family Detached,0.801044342,2265.2,5345.4,1,South,205.6,0.090764612,,4010.677595,5820.391454
350699,Single-Family Detached,0.801044342,1558.6,3737.6,1,Northwest,467.6,0.300012832,,20835.30159,5310.447791
350737,10 to 19 Unit,0.997557105,487.9,487.9,2,North,73.1,0.149825784,,12844.13272,2225.874778
350769,Single-Family Detached,0.995742895,1946,2795,2,East,174.9,0.08987667,,10685.66429,6666.194562
350786,Single-Family Detached,0.968042554,3402.8,5575.2,2,North,235.8,0.069295874,,16061.46693,2689.22014
350826,Single-Family Detached,0.995742895,2512.8,3775,2,Northwest,221.8,0.088268067,,17104.79993,3202.973726
350834,Single-Family Detached,0.801044342,1861.2,4297.4,1,Northeast,140.4,0.075435203,,1046.263721,3436.84444
350877,Single-Family Detached,0.832924253,1611.8,3510.2,1,North,123.8,0.076808537,,6712.20672,3671.301296
350884,Mobile Home,0.937146424,840.8,1474.8,1,West,50.4,0.059942912,,3578.104696,1832.866473
350928,Single-Family Detached,0.832924253,1611.8,3510.2,1,West,206.4,0.12805559,,1751.978857,3232.573904
350939,Single-Family Detached,0.832924253,2027.8,4570.2,1,North,144.1,0.071062235,,12236.88946,7916.435747
350978,Single-Family Detached,0.832924253,2027.8,4570.2,1,West,144.1,0.071062235,,5595.0198,3388.194642
351029,Single-Family Detached,0.801044342,1861.2,4297.4,1,South,187,0.100472813,,0,4376.13722
351030,Single-Family Detached,0.801044342,1861.2,4297.4,1,North,234,0.125725338,,6179.110444,4299.3526
351033,Single-Family Detached,0.968042554,3402.8,5575.2,2,West,471.8,0.138650523,,25836.5594,4382.584783
351035,Single-Family Detached,0.801044342,2265.2,5345.4,1,Southeast,123.4,0.054476426,,10491.0651,4700.859966
351094,Single-Family Detached,0.988418785,2757.6,4136.6,2,South,396.8,0.14389324,,8892.362411,3493.993299
351113,2 Unit,0.99999585,1126.6,1126.6,2,East,135,0.119829576,,1903.4966,2674.859657
351182,Single-Family Detached,0.99988623,1740,2426.4,2,South,148.8,0.085517241,,3327.822002,0
351226,Mobile Home,0.871514547,1170.2,2398.2,1,Southeast,140.4,0.119979491,,6153.61326,2324.346658
351321,2 Unit,0.997557105,975.8,1829.8,2,East,87.8,0.089977454,,1118.359204,1123.927555
351338,Mobile Home,0.937146424,840.8,1474.8,1,South,151.2,0.179828735,,1261.670957,2181.327975
351410,Single-Family Detached,0.871514547,1340.8,2713.8,1,West,175.4,0.130817422,,7223.908809,1573.205505
351411,Single-Family Detached,0.832924253,1376,3074,1,Southeast,165.2,0.12005814,,23412.86166,3243.417534
351412,10 to 19 Unit,0.943945833,487.9,1341.9,3,West,87.9,0.180159869,,4406.32354,2701.529125
351465,Single-Family Detached,0.871514547,1170.2,2398.2,1,West,175.4,0.149888908,,1584.342205,1599.581901
351511,10 to 19 Unit,0.99999585,201.2,1339.2,2,South,36.2,0.179920477,,498.5138904,1187.230905
351551,Single-Family Detached,0.801044342,1861.2,4297.4,1,South,140.4,0.075435203,,5202.304566,5436.761423
351563,10 to 19 Unit,0.962018974,563.3,1701.3,3,Southeast,84.5,0.150008876,,1624.199871,2231.150057
351628,Single-Family Attached,0.999939426,586,1260.8,2,South,52.8,0.090102389,,3266.86322,2478.20897
351632,Single-Family Detached,0.832924253,1611.8,3510.2,1,North,165.2,0.102494106,,7513.169955,5032.616417
351694,50 or more Unit,0.995949589,244.6,244.6,2,West,22,0.089942764,,4598.578162,1411.723345
351717,Single-Family Detached,0.988418785,2588.2,3821.7,2,West,132.3,0.051116606,,13191.42194,12574.80041
351797,Single-Family Detached,0.773567127,2010.4,5264.4,1,South,91.9,0.045712296,,24819.01665,1465.941493
351907,Single-Family Detached,0.928814344,3140.8,5223,2,Northeast,346,0.110163016,,13642.75139,4450.284201
351946,Single-Family Detached,0.832924253,1611.8,3510.2,1,South,82.4,0.051122968,,6128.995291,4300.231813
351961,Single-Family Detached,0.998034609,1462.8,1955.2,2,Southeast,168.1,0.114916598,,6988.572739,5395.438402
351991,Mobile Home,0.871514547,1170.2,2398.2,1,East,105.4,0.090070073,,6849.363981,81.76682858
352014,Single-Family Detached,0.979627785,3085.8,4904.8,2,Northeast,422.7,0.136982306,,25062.85178,4740.424559
352062,Single-Family Detached,0.988418785,2355.6,3573.6,2,Southwest,264.4,0.112243165,,1731.170811,3836.007238
352079,Single-Family Detached,0.979627785,3085.8,5065.8,2,Southwest,422.7,0.136982306,,30521.00739,4114.717825
352084,Single-Family Detached,0.871514547,1429,2945,1,North,125.4,0.087753674,,12331.84449,4430.062297
352134,Single-Family Detached,0.968042554,3402.8,5575.2,2,North,471.8,0.138650523,,9072.89419,4411.305748
352202,Single-Family Detached,0.801044342,2265.2,5345.4,1,South,123.4,0.054476426,,16824.33093,6359.935293
